text,label
হেতোনে নানান বাহানায় বাসাত একলা থাইকতে চাইতো,নোয়াখালি
বাসাত আই ছাড়া কেও কিছু জানে না,নোয়াখালি
আর বাবা বাঁচি নাই,নোয়াখালি
সমাজে বেকে আঙ্গো রে অনেক সম্মান দি চলে,নোয়াখালি
আর বোন কিল্লেই এই হথে হা বাড়াইলো জানাজানি অইলে কেন্নে মুখ দেয়াইয়ুম হেই চিন্তায় ঘুমাইতে হাইরতেছি না,নোয়াখালি
বাসাত কারে জানামু কেমনে জানামু বুইঝতেছিনা,নোয়াখালি
আই আর বোনের তুন অনেক বছরের ছোডো,নোয়াখালি
আর বোনরে কেন্নে এই হথ তুন হরাই আইনগুম কিছুই বুইঝতে হাইরতেছি না,নোয়াখালি
বাসাত ডরে কইতে হাইরতেছি না,নোয়াখালি
যদি আই জানি গেছি হুনি আর ক্ষতি করনের চেষ্টা করে,নোয়াখালি
ঐ লোক যদি আর বোইনের কোনো ক্ষতি করে,নোয়াখালি
কি করা উচিত এরুম হরিস্থিতিতে,নোয়াখালি
আর মনে অইতেছে আই জানি গেছি হুইনলে হিগুন আরে খুন কইরতেও দুইবার ভাইবতো ন,নোয়াখালি
এতো এতো সংসারের ঝামেলা দেই হোস্ট করা,নোয়াখালি
সন্ধ্যায় আর মা আই আরে বিচার দিছে আর বাপের লগে ঝগড়া অইছে আবার,নোয়াখালি
আগে হরের হিসাব বাদ আইজগা ঝগড়ার বিষয় আব্বু বিদেশ থায়,নোয়াখালি
হেতনে হারাদিন কত কষ্ট করি কাম করে,নোয়াখালি
ওকগা বেলা খাওনের সময় হায়না ইগিন মারে কইছে,নোয়াখালি
আম্মা তন উলটে কইছে আই ও হারাদিন অনেক কাম করি,নোয়াখালি
গত কাল না খাই রোজা আছিলাম,নোয়াখালি
এটা হুনি আব্বা রাগি ফোন কাডি দিছে,নোয়াখালি
আই আম্মা রে কইলাম আব্বা হুইনতে চাইছে কদ্দুর সান্ত্বনা,নোয়াখালি
আইও বুঝি তুমি অনেক কষ্ট করো,নোয়াখালি
মার কতা কদিন আগে আই হেতনরে ওকগা কষ্টের কথা কইছি,নোয়াখালি
হেতনে আর লগে কি কইরলো আরে ও হেটাই কইরতে হবে,নোয়াখালি
এরুম মনোভাব লই সংসারে কোনোদিন সুখ আইয়ে না,নোয়াখালি
আর মার কাছে আর জামাই খুব ভালা,নোয়াখালি
এক কতায় সোনার টুকরা স্বামী আর,নোয়াখালি
"আরে বোঝে, আর বেক কতা হুনে",নোয়াখালি
আর অই হতিবাদ করে আরো কত গুন,নোয়াখালি
আই হেতারে ইগিন শিখাইছি,নোয়াখালি
আই রাগি থাইকলেও হে বুইঝতো না,নোয়াখালি
আই হাশে বইয়াই কইছি যে এই কামের লাই আর খারাপ লাগছে,নোয়াখালি
অন তুমি আর কাছে মাফ চাও,নোয়াখালি
আই হেরে কোনোদিন হেতার কোনো কাম লই খোডা দি ন,নোয়াখালি
আই ওকগা কষ্টের কতা কইলে হে নিজের কষ্টের কতা কয়,নোয়াখালি
আই আর বিষয় সাইডে রাই হেতারে সান্ত্বনা দিছি,নোয়াখালি
হে যেন্নে আরে আশা কইরছে আই নিজেরে হেন্নে উপস্থাপন কইরছি,নোয়াখালি
আর কোনদিন মনে অয় ন আই কিল্লেই ছোডো অইয়ুম,নোয়াখালি
হে আর লগে এইডা কইরছে আইও হেতার লগে এইডা কইরগুম,নোয়াখালি
হে বোঝে না আর ঠেয়া নাই বুঝানের,নোয়াখালি
মানুষ যেতার যেতার নিজের মতন,নোয়াখালি
আই বিশ্বাস করি কাউরে যদি আই নিজের মতন চাই তাইলে নিজের মতন বানাই লইতে অইবো,নোয়াখালি
কাউরে নিজের মতন বানানের লাই আগে আরে হেতার মতন অইতে অইবো,নোয়াখালি
এডা জরুরি ন বেক সময় বেগগিন অপর জন কইরবো,নোয়াখালি
আন্নে নিজে কিছু এককান করেন,নোয়াখালি
আর স্বামী হর হর ৩ বছর আর জন্মদিন মনে রায় ন,নোয়াখালি
আই হর হর ৩ বছর হেতন রে সারপ্রাইজ দিছি জন্মদিনে,নোয়াখালি
আই কিন্তু এডা ভাবি ন যে হেতনে তো মনে রায় ন আই কিল্লেই কইরতাম যাইয়ুম,নোয়াখালি
আর এবছর হেতে বিশাল করি সারপ্রাইজ দিছে আরে,নোয়াখালি
কেক এর উপর লেয়া আছিলো শুভ জন্মদিন আর বউ,নোয়াখালি
সময় লাইগছে কিন্তু আই যেইডা হেতার তুন চাই হেইডা কিন্তু ঠিক ই বার করি আইনছি,নোয়াখালি
কাউরে তোমার কতে হুনাইতে অইলে আগে তুমি হেতার কতা হুনো,নোয়াখালি
আমরা তিন ভাই বোন আই বেকের বড়,নোয়াখালি
"আমার মা ,ভাই, বোন বরিশালে থায়",নোয়াখালি
আই সিলেট থাই,নোয়াখালি
ঢাকায় আইছি এসএসসি হরীক্ষা দিতো,নোয়াখালি
"ছোডো খালার বাসাত,হেতির বাসাত থাই হড়ালেয়া করি এইচএসসি হরীক্ষা দিছি",নোয়াখালি
আর খালার বাসাত হেরা কি ঠিক অইবো,নোয়াখালি
আম্মা খালা লেয়াহড়ার লাই ঢাকায় হিরতে কইবো আই যাইতে হাইরতান ন,নোয়াখালি
ঐ বেডার সামনে আই খাড়াইতে হাইরতান ন,নোয়াখালি
আর মতন এত ভুল মনে অয় কেউ করে না,নোয়াখালি
আই তো সত্যি ভাবি ভুলে জড়াই হইরতাম,নোয়াখালি
আই কেন্নে বুইঝতাম যে মানুষগুন সঠিক ন?,নোয়াখালি
আর হথম ভালোবাসার মানুষটা আছিলো ভুল,নোয়াখালি
হেতে হুরা ছ বছর ঠকাইছে আরে,নোয়াখালি
হতিবার আশা কইরতাম যে ভালা অই গেছে,নোয়াখালি
শেষ বার যে মাইয়ার লাই আরে ছাড়ি গেছিলো হুইনছি হেতি বেলে অনেক সুন্দর,নোয়াখালি
দুনিয়া তে আসলে চেহারার সুন্দর ই বেক কিছু,নোয়াখালি
আর মনকান কেউ বুইঝলো না,নোয়াখালি
হেডার হর আই আবার ভুল কইরছিলাম,নোয়াখালি
কোনো এক ভাবে আঙ্গো কতা শুরু অয়,নোয়াখালি
ধীরে ধীরে দুর্বল অই হইরলাম হেতের হতি,নোয়াখালি
হেতেও আর হতি দুর্বল অই গেছিলো,নোয়াখালি
এককান সময় হর বুইঝলাম যে আমরা একে অপররে চাই,নোয়াখালি
হথম দিকে আই খারাপ ব্যাবহার কইরতাম,নোয়াখালি
হথমবার ঠকার হর এককান ভয় ঢুকি গেছিলো ভিতরে,নোয়াখালি
হেতারে আই কই নিছিলাম যে আর তোয়ারে বিশ্বাস কইরতে সময় লাইগবো,নোয়াখালি
হেতে কইছিলো সমইস্যা নাই,নোয়াখালি
আই তোমার হাশে আছি,নোয়াখালি
তোমার বেক কতা মানি নিয়ুম,নোয়াখালি
মাঝে মাঝে ঝগড়া অইতো কিন্তু হেইদিনই বেগগিন ঠিক অই যাইতো,নোয়াখালি
হে আর ছোডো ছোডো হছন্দের জিনিসও খেয়াল রাইকতো,নোয়াখালি
দ্বিতীয় জনরে হাই নিজেরে খুব ভাগ্যবতী মনে অইতো,নোয়াখালি
আর লগে বাজে ব্যবহার কইরতে থাইকলো,নোয়াখালি
ততোদিনে আই হেতার হতি অনেকটাই দুর্বল অই গেছি,নোয়াখালি
হে আরে ঝগড়া অইলেই বেক সময় অপমান করে,নোয়াখালি
হরিবার তুলি গালি দে,নোয়াখালি
আই দ্বিতীয় বার ভালোবাসিও ঠকি গেছি,নোয়াখালি
তবে আই হেতারে অনো ভালোবাসি,নোয়াখালি
হেতার দেয়া কতাগিন মাঝে মাঝে মনে হইড়লে অনেক হাসি আইয়ে,নোয়াখালি
হেতার কি এককানা ও মনে হড়ে না আগের দিনের কতা?,নোয়াখালি
হে কেন্নে হাইরলো এতো স্বপ্ন দেয়ানোর হরে আরে ঠকাইতে?,নোয়াখালি
অন নিজেরেই আর বিশ্বাস কইরতে হারি না,নোয়াখালি
কি আছিলাম আর কি অইলাম,নোয়াখালি
আর বিয়ার বয়স ২২ মাস,নোয়াখালি
আর আশটে মাসের ওকগা হোলা বাবু আছে,নোয়াখালি
এই করোনায় অনার্স হাইনাল ইয়ারে থাকাকালীন বিয়া অই যায় আর,নোয়াখালি
আই গনিতে অনার্স কইরতেছিলাম,নোয়াখালি
এম্মির দিকে যার লগে বিয়া হয় হে অশিক্ষিত,নোয়াখালি
হে স্কুলেই যায়নো কোনোদিন,নোয়াখালি
"বিয়ার সময় কইছিলো হোলা শিক্ষিত,ঢাকাত চাকরি করে",নোয়াখালি
আর বর ছোডোবেলায় হেতার মা হারায়,নোয়াখালি
বিয়ার সময় কইছিলো বরের বাড়ি আছে,নোয়াখালি
ইগিন লই আই সমস্যা করি ন,নোয়াখালি
বোনরে বাসাত হাডাই দিছি,নোয়াখালি
আই এক কাপড়ে বাসার তুন বার অই আইছি,নোয়াখালি
কাইলগা ঘটনাকান হোনার হর তুন আর দম বন্ধ লাগছিলো,নোয়াখালি
আর স্বামী বাসাত আইলেই আর কোলে মাতা রায়,নোয়াখালি
আই ওকগা মাইয়া বয়স ২৩ বছর,নোয়াখালি
আর বিয়া অইছে ১ মাস,নোয়াখালি
আর স্বামী ভালা অনেক,নোয়াখালি
আই কিছুই জাইনতাম না,নোয়াখালি
কি অইবো হেতার লাই কাঁদি?,নোয়াখালি
হেতে তো বুইঝতো ন,নোয়াখালি
তুমি বেক্কলের মতন হেতেরে লই ভাবি বই থাকবি কিল্লেই,নোয়াখালি
আর ইচ্ছা আই ভাইবগুম,নোয়াখালি
আই তো বেক্কল ই,নোয়াখালি
আই কি বেক্কল ?,নোয়াখালি
তুমি অনেক চালাক,নোয়াখালি
আই বার বার ভালোবাসি ঠকি গেছি,নোয়াখালি
ভালোবাসা অনেক কষ্টের,নোয়াখালি
তোয়ার এক হোটা আসি দেনের লাই বই রইছি,নোয়াখালি
এককানা আগেই ঝাড়ু দেয়া অইছে,নোয়াখালি
হানি দি মুছি দেন অইছে,নোয়াখালি
শিক্ষার্থী নতুন ভর্তি অইছে,নোয়াখালি
এলাকাত আগুন লাইগছে,নোয়াখালি
আর নানা অসুস্থ,নোয়াখালি
অনেক শিক্ষার্থী নতুন ভর্তি অইছে,নোয়াখালি
রোগীরে হাসপাতালে থাইকতে অইবো,নোয়াখালি
নানারে চাইতে গেছিলাম,নোয়াখালি
আই আগে দেইনো,নোয়াখালি
নানা আরে দেই খুব খুশি অইছে,নোয়াখালি
হেইডা একধরনের যোগাযোগ,নোয়াখালি
আই গতকাল স্কুলে আইনো,নোয়াখালি
হেতাগো কেও স্কুলে আইয়ে ন,নোয়াখালি
হেতাগো জানার কতা ন,নোয়াখালি
বড়ো মামা  বিদেশ তুন আইছেন,নোয়াখালি
ক্লাসে কোন বিষয় লই কতা কইছিলেন?,নোয়াখালি
কিল্লেই হলাশের কথাত বিরক্ত অইছিলো?,নোয়াখালি
ইচ্ছা আছিলো কোনো জায়গাত ঘুইরতাম যাইয়ুম,নোয়াখালি
অনেকবার লালবাগ কেল্লার কতা হুইনছি,নোয়াখালি
ঠিক করা অইলো বেকে মিলি হিয়ানে যাইয়ুম,নোয়াখালি
আর মামতো বোনও যাইতে চাইলো,নোয়াখালি
লেই শিক্ষকের কাছে জমা দাও,নোয়াখালি
বেক অঞ্চলের মাইনষের ভাষা এক রকমের ন,নোয়াখালি
অনেক শব্দের উচ্চারণ আলাদা অয়,নোয়াখালি
দইণের জেলা কক্সবাজার,নোয়াখালি
সাড়ে চাইরটায় বেকে মাঠে আইয়নের কতা,নোয়াখালি
আইজ কোনো খেলা অইতো ন,নোয়াখালি
ওকগা হোড়াবাড়ি আছে,নোয়াখালি
ইয়ানে কী কইরতেছো তোমরা?,নোয়াখালি
চাইরপাশে কত্ত বড্ডা বড্ডা গাছ,নোয়াখালি
দিনের বেলাত ও বাড়ির ভিতরকান অন্ধকার অই থায়,নোয়াখালি
রেলগাড়ি চলে রেললাইনের উপর দি,নোয়াখালি
উপহার হাইতে বেকের ভালা লাগে,নোয়াখালি
যেতাগোরে চিনিনা হেতাগো উপহার গ্রহণ করি না,নোয়াখালি
উপহার দিতে অনেকের ভালা লাগে,নোয়াখালি
খেলার মাডে আমরা রোজ খেইলতে যাই,নোয়াখালি
ওকগা চানাচুরওয়ালারে দেয়া যায়,নোয়াখালি
হেতে চানাচুর বেইচতে আইয়ে,নোয়াখালি
তুমি ভালো আছি জানি খুশি অইলাম,নোয়াখালি
চিঠি সাধারণত খামে ভরি হাডানো অয়,নোয়াখালি
"খাওন দাওনের কতা কই লাভ নাই, দুঃখ হাইবা",নোয়াখালি
তবে বাঁচি আছি আর খুব ভালা আছি,নোয়াখালি
তোমরা ভালো আছ জানি খুশি অইলাম,নোয়াখালি
আর লাই বেশি চিন্তা কইরো না,নোয়াখালি
অন ঘরে ঘরে টেলিভিশন দেন যায়,নোয়াখালি
"টেলিভিশনে কতা হুনা যায়, ছবিও দেন যায়",নোয়াখালি
রেডিওত এলা কতা হুনা যায়,নোয়াখালি
হাজার বছর আগে বেক বেডারাই ধুতি হইরতো,নোয়াখালি
হেক্তেও মাইয়ারা আঁচল টানি ঘোমটা দি্তো,নোয়াখালি
ভাত বাঙালির বহুকালের প্রিয় খাদ্য,নোয়াখালি
মেয়েরা বাগান করতে ভালোবাসত,নোয়াখালি
মেয়েরা সাঁতার কাটতে ভালোবাসত,নোয়াখালি
বড়লোকেরা ঘোড়া আর হাতির খেলা দেইখতো,নোয়াখালি
যাতায়াতের হধান উপায় আছিল নৌকা,নোয়াখালি
বড়ো বোইনের ঘরে হের লাই ছোডো খাট দেওয়া অইলো,নোয়াখালি
হের কাছে বেক দেশের টেয়া আছে,নোয়াখালি
হে তোরে কিছু উপহার দিলো না?,নোয়াখালি
আম্মা নানারে এককান চিডি লিখছেন,নোয়াখালি
আর নামের হয়োজন অয় না,নোয়াখালি
আমরা এন্নেই হরিচয় রাইখতাম হারি,নোয়াখালি
তোয়ারে এককান উপহার দিতাম চাই,নোয়াখালি
হেটা টেবিলের উপরে রান আছিলো,নোয়াখালি
আর হিরিয় ওকগা বই আজি গেছে,নোয়াখালি
হোন করি জানাইছে,নোয়াখালি
হেতার হিরিয় ওকগা বই আজি গেছে,নোয়াখালি
কুনগা নিয়ছে ?,নোয়াখালি
হেডার ব্যাপারে নিশ্চিত ন,নোয়াখালি
হে হয়তো হড়ার লাইয়ে নিছে,নোয়াখালি
কোনো ব্যাপারে নিশ্চিত না অই কাউরে দোষ দেওন ঠিক ন,নোয়াখালি
"যে নিছে, হে হয়তো হড়ার লাইয়ে নিছে",নোয়াখালি
বইকান হাওন যায় কি না,নোয়াখালি
বইকান হাওয়া গেছে,নোয়াখালি
আব্বা বইকান বুকশেলফে তুলি রাখছিলেন,নোয়াখালি
হেতনে বুইঝতেও হারেনো,নোয়াখালি
আর হারুলও না বুঝি অন্যগো দোষ দিতেআছিলো,নোয়াখালি
তুমি আরে দোষ দিতেছো কিল্লেই ?,নোয়াখালি
হেতে রাতের ট্রেইনে রাজশাহী তুন রওনা দিছিলো,নোয়াখালি
এই হথম হেতে ঢাক আইছে,নোয়াখালি
বাসায় যাওনের হথে ফ্লাইওভার ছাই হাবিব অবাক অই গেছে,নোয়াখালি
এইডা হেতার মনে অইলো দোতলা রাস্তা,নোয়াখালি
রাস্তার হাশে ওকগা হুলের দোয়ান,নোয়াখালি
মেলা ধরণের হুল থরে থরে হাজানো আছে,নোয়াখালি
হেটার ঠিক হাশেই ওকগা হলের দোয়ান,নোয়াখালি
হিয়ান তুন বড্ডা আপা কিছু হেয়ারা কিনলো,নোয়াখালি
বেকের লগে কুশল বিনিময় অইলো,নোয়াখালি
টেবিলে নাশতা দেওন আছিলো,নোয়াখালি
হাত-মুক ধুই হে নাশতা কইরতে বইছে,নোয়াখালি
হেদিন আছিলো বাংলাদেশ দলের ক্রিকেট খেলা,নোয়াখালি
খাওয়া শেষ করিয়ে টেলিভিশনের সামনে যাই বইলো,নোয়াখালি
বেগগিন মিলাই হেতার খুব আনন্দ হইতেছিলো,নোয়াখালি
মাইয়া কী কাণ্ড কইরছে জানো?,নোয়াখালি
সোনার চুড়িকান ভাঙি দুই-টুকরা কইরছে,নোয়াখালি
ইচ্ছা করি ভাইঙছে নাকি?,নোয়াখালি
হা হিছলি হড়ি গেলাম তো কীরতাম?,নোয়াখালি
আর যে দুক্কু লাইগলো হেইডা বুঝি কিছু ন,নোয়াখালি
মাইয়ারে হইড়তে দিছিলেন,নোয়াখালি
আর নানা সুস্থ,নোয়াখালি
রোগীরে হাসপাতালে ভর্তি অইতে অইবো,নোয়াখালি
এদ্দুরার জাগা হাসপাতাল আই আগে দেইনো,নোয়াখালি
আরে দেই খুব খুশি অইলো,নোয়াখালি
আই অন্যের লগে কতা কই,নোয়াখালি
হেতোনে বিদেশ তুন আইছেন,নোয়াখালি
হেতনে কোন বিষয় লই কতা কইছিলেন?,নোয়াখালি
চলো ঐতিহাসিক জায়গাত ঘুইরতে যাইয়ুম,নোয়াখালি
ঠিক করন অইলো বেকে মিলি যাইয়ুম,নোয়াখালি
আঙ্গো যানের কতা হুনি হেতেও যাইতে চাইল,নোয়াখালি
বেক মাইনষের ভাষা এক রকম ন,নোয়াখালি
হেতে মাডে আইয়েনো,নোয়াখালি
জরুরি সভা অইবো,নোয়াখালি
আমার হাঞ্জাবেলাত কফি খাওয়ার অভ্যাস আছ্র,সিলেট
তুমিতাইন দুপুরবেলাত কিতা দিয়া ভাত খাইলায়?,সিলেট
তুমিতাইন কিতা রাত্রে বারোইবায় নি?,সিলেট
আফনার সব তাকি কাছ ওর মানুষ কে?,সিলেট
আফনার লগে মাত্তে বাক্কা ভালা লাগে আমার,সিলেট
আমার বউত খারাপ লাগের,সিলেট
আমার লাগের আমি কুন্তাউ মনও রাখতে পারিয়ার না,সিলেট
আমার ছোটো বইন নানার বাড়িত ঘুরাত গেছে,সিলেট
তাই বাদের মাসও বিদেশ যাইবো গি,সিলেট
ফুরিটা যে বেয়াদ্দব,সিলেট
ফুরিগুয়ে হক্কলতাত মিছা মাতে,সিলেট
ফুয়াগু রাস্তা বায়দি হাটিয়া যাইরো,সিলেট
একগু বিলাই দরজার ধারো বই রইছে,সিলেট
একগু কুত্তা রাস্তাত বই রইছে,সিলেট
একগু সাদা রঙ ওর পাখি আকাশ-ও উড়ের,সিলেট
কম বয়সী একগু ফুয়া বাইরে ফুটপাত-ও দৌড়ার,সিলেট
আমি কামও যাইতাম চাই না,সিলেট
আফনে ওউ কলম ওগু লউকা,সিলেট
আমারে হাছা কথা কউকা,সিলেট
তুমিতাইন ঘুম তনে জলদি উঠি যাইও,সিলেট
আফনে ঘুম তনে উঠতা চাইন না,সিলেট
আমি সকাইলকু নাস্তা খাইয়া বাদে স্কুলও যাই,সিলেট
আমার সকাইলকু কুন্তা খাইতে ভালা লাগে না,সিলেট
আমরা হারি গেছি,সিলেট
আমরা হারি গেছলাম,সিলেট
আম ওগু কে খাইছিল?,সিলেট
আমি হারি গেছি,সিলেট
আমি ঠিক আছি,সিলেট
আমারে বিশ্বাস করো,সিলেট
আমার মাত ওর জবাব দেউকা,সিলেট
আমি তারে দেখছি,সিলেট
আমারে ঢুকতে দেউকা,সিলেট
আমারে যাইতে দেউকা,সিলেট
ওনো উবাউকা,সিলেট
আমি অসুস্থ ওই গেছলাম,সিলেট
আমি হেরারে দেখছি,সিলেট
সময় ফুরাই গেছে,সিলেট
আমরা উবাইমু নে,সিলেট
তাইন উঠিয়া দাড়াইলা,সিলেট
আমি বাক্কা লাম্বা,সিলেট
আমি মাফ চাইয়ার,সিলেট
আমি ফিরিয়া আইছি,সিলেট
আমি কেইক ভালা ফাই,সিলেট
থুরা ঘুমাই যাও,সিলেট
আমি এখলা আছলাম,সিলেট
আমার লগে থাকোউকা,সিলেট
তাইন রাগি গেছলা,সিলেট
আমার হাত ধরোউকা,সিলেট
আমি অবাক ওই গেছলাম,সিলেট
আমি আইতাম নায়,সিলেট
আমি হারতাম নায়,সিলেট
আমাত হাত-ও বেদনা করের,সিলেট
আমার ফা-ও বেদনা করের,সিলেট
আফনারে কে পাঠাইছে?,সিলেট
তুমিতাইনরে দেখিয়া অসুস্থ লাগের,সিলেট
আফনারা আগে যাউকা,সিলেট
আমারে ডাকবা না,সিলেট
আমার হইলদা রঙ ভালা লাগে,সিলেট
আমি আপেল ভালা ফাই,সিলেট
আমার ঠান্ডা লাগছে,সিলেট
আমার ক্ষুদা লাগরো,সিলেট
আমি বিদেশ গেছলাম,সিলেট
আমি ভিতরে গেলাম,সিলেট
হে রাগি গেছিল,সিলেট
আমারে হনো লইয়া যাউকা,সিলেট
তাই আমার বউ,সিলেট
আফনারে দেখিয়া অসুস্থ লাগরো,সিলেট
আমরার বিয়ার বাদে তাকি ওউ নানা ছোটমুটো ব্যাপার তাকি ঝগড়া লাগি যাইতো,সিলেট
আমি বুঝতে ফারিয়ার তার অইন্য কোনকানও সম্পর্ক আছে,সিলেট
হে কোনদিন ওউ হাছাটা কয় না,সিলেট
ওলায় বউত রকম ঝামেলা ওইতেউ থাকে,সিলেট
আমরার পরিবার তাকি ওউ বিয়া ওইছিল,সিলেট
যখন বাসাত জানাই তখন বউত লাকান মাত ওয়,সিলেট
বাক্কা বউত বার তারে সুযোগ দেওয়া ওয়,সিলেট
কিন্তু হে ভালা ওয় না,সিলেট
বউত দিন বাফ ওর বাড়িত আছলাম,সিলেট
"তুমিতাইন রে ছাড়া বাচমু, তুমিতাইন ওর বিয়াতও নাচমু",সিলেট
হে আবার ওখন ফিরাইয়া নিতো চায় আমারে,সিলেট
এখ পর্যায়ে এমন অবস্থা খরে যেন মুইও দুর্বল অই গেছলাম।,সিলেট
কিছু দিন হে ভালা থাকে,সিলেট
এরবাদে এখটার পর এখটা অশান্তি বাড়তেউ থাকে।,সিলেট
হে যার লগে সম্পর্কত জড়ায় তারে বিয়া করতো নায় খয় কিন্তু সম্পর্ক রাখবো।,সিলেট
হে খালি মোরে খানিটা ঠিক মতে দেয় যাতে খেউরে কইতাম না ফারি,সিলেট
আমার তো এখান হাত খরচা লাগে তাও হে দেয় না,সিলেট
বাফ হিসাবে ফুয়ারে ভালাপায় অনেখ।,সিলেট
চুুফ আছলাম বুঝাইছি বাক্কা লাভ অইছে না,সিলেট
এখ পর্যায়ে আরখবার বাড়িত জানানি অইছিল,সিলেট
হেব্‌লা হে অনেখ বাদ আচরণ করছিল,সিলেট
হে মোর পরিবারর খেউরে সম্মান খরে না,সিলেট
"হে  খারো মাত মাতে না, খারো বাসাত যায় না ",সিলেট
এমন কি মোর আব্বা আম্মা সামনে আইলে সালাম পর্যন্ত দেয় না,সিলেট
হে তারার লগে সম্পর্ক রাখতো নায়,সিলেট
মুই হেসময় জিকাইলাম খেনে কিতা অইছে?,সিলেট
তারা মোরে অনেখ অপমান করছিলা,সিলেট
আফনারা খইন হে পরকীয়া খরবো বউরে মারবো আর বাফ মা চুফ থাখবা?,সিলেট
মোর  কুনো ভাই নাই মুই বড় ফুড়ি,সিলেট
আমরার মধ্যবিত্ত পরিবার,সিলেট
ইতা খেউরে কইয়া কুনো সমাধান নাই,সিলেট
তারা খইন আমরা আমরার বউ অখলরে খতো মারি কুনো দিন মুখ দিয়া মাত বারয় না,সিলেট
আমার হড়িও নাই মারা গেছইন বাক্কা আগে,সিলেট
আমরা  বিয়ার পর তনে অউ আলেদা থাখি,সিলেট
হৌরবাড়ি মোর জামাইর কুনতা নাই কারণ তার মা নাই,সিলেট
তার বাফ বিয়া করছইন হনো বছ্‌রে এখবার যাওয়া অয়।,সিলেট
মুই তুমারে খানি দেই,সিলেট
আফনারা খইন যে জামাই ভালোবাসিয়া মাতে না,সিলেট
অতা সমস্যার সমাধান খই পাইমু,সিলেট
মুই বাক্কা চেষ্টা করছি যে মোর কুচ্চু ভুল আছে নাকিতা,সিলেট
হে হখলরে কয় মুই তার লগে সংসার খরি,সিলেট
অলান নায় যে আমি দেখতে বাদ,সিলেট
যেছা খেউ আমারে এখ দেখাত পছন্দ খরবা,সিলেট
কুনো উফায় ফাইনা কিতা খরতাম,সিলেট
খালি ফুয়াটার মুকর বায় চাইয়া চুফ মারি আছি,সিলেট
কিন্তু আমি বাছিয়া থাকিয়াও মরিয়া আছি,সিলেট
মুই  মোর জামাইর ভালোবাসা চাই,সিলেট
মোর পরিবারর হখলর লগে হে মাতউক অখটা চাই,সিলেট
মোর আব্বা আম্মা অনেখ বার মাফ চাইছিল,সিলেট
যেতা অউয়ার অই গেছে তুমার খতাউ মানলাম আমরার দুষ,সিলেট
মুই চাইলেউ মোর বাফর বাসাত যাইতাম গি ফারি,সিলেট
সমাজর মানুষ নানান মাত মাতবা,সিলেট
মোর আব্বা বেমার অই যাইবা,সিলেট
হে এখন নিজোর মুখেউ কয় তুমার লগে আরখবার হখলতা ঠিক করিয়ার,সিলেট
আরখ জাগাত বিয়া খরিয়া ভালা থাখবায় ইতা কিলা অয়,সিলেট
হে  বারে যা ইচ্ছা খরবো বউ হিসাবে মোরে রাখবো,সিলেট
ইবায়দি আমার পরিবারর লগে সম্পর্ক রাখতো নায়,সিলেট
মোরে খুব পিটাইতো,সিলেট
ফুয়াগুতার ভবিষ্যতর খতা ভাবিয়া চুফ মারি আছি,সিলেট
মোর আব্বা আম্মাও ইকান লইয়া খুব খষ্ট পাইরা,সিলেট
মুই বড় ফুড়ি আমার ছুটো বইন আছে খালি,সিলেট
আফনারা যুক্তি দেইন মুই কিতা খরতাম,সিলেট
দিন দিন মানসিক ভাবে বেমারি অই যাইয়ার,সিলেট
কুনো মাত খারাফ পাইলে দয়া খরি মাফ খরি দিবা,সিলেট
মুই  পেরেম খরি বিয়া করছিলাম,সিলেট
মুই  মোর জামাইরে অনেখ ভালাপাই,সিলেট
মোর বয়স উন্নিশ বত্‌শর,সিলেট
এখজন মানুষ কিতা এমনে এমনে খারাফ অইন নি খইন,সিলেট
অলান কিচ্ছু খরমু যাতে তার ধারে মোর যাওয়া না লাগে,সিলেট
মুই  কার ধারে চাইতাম?,সিলেট
আফনে থানাত গিয়া এখটা মামলা খরইন,সিলেট
পুলিশরে হখলতা পয়লা থাকি হেষ পর্যন্ত খুলিয়া খইন আফনার লগে যা যা অইছে,সিলেট
পুলিশরে অটাও খইন যে মুই যদি মোর সমস্যার কুনো সমাধান পাই না তে,সিলেট
মুই   কিন্তু আত্মহত্যা খরতে বাধ্য অইমু,সিলেট
তউ পুলিশর উফরে চাপ আইবো,সিলেট
আফনার আম্মা আর জামাই দুইজনেউ সতর্ক অইবা আফনার প্রতি,সিলেট
আফনে যদি পুলিশরে হখলতা খুলিয়া খইন তে দেখবা সমস্যার সমাধান অই গেছে,সিলেট
আফনে এখটা সাহায্য পাইড়া পুলিশর ধার থাকি,সিলেট
মুই খইমু আফনে তালাকর পথ বাছিয়া লইন,সিলেট
নিজর মতো খরি বাচইন,সিলেট
দুইবেলা ডাইল ভাত খাইয়া নিজর মত এখলা থাকা অনেখ ভালা,সিলেট
যাই অউক মার থাকি বাক্কা কিছু পাওয়ার থাখলেও আফনে তেমন কিচ্ছু পাইছইন না,সিলেট
আরোখবায় আফনার জামাইও মানুষ হিসাবে ভালা নায়,সিলেট
আফনায় দুইবায় অউ জ্বালা অইছে,সিলেট
কিছুু কিছু বিষয়র কুনো সমাধান থাকে না,সিলেট
অবশ্যই আফনে নিয়মিত নামাজ পড়িয়া আল্লার টাইন শান্তি প্রার্থনা খরতা পারইন,সিলেট
নিজোরে যোগ্য খরি তুলতা পারইন,সিলেট
নিজেউ নিজর জীবন পরিচালনা খরতা পারইন,সিলেট
আফনার  লাগি শুভ কামনা রইলো,সিলেট
